-9.158,-5.933,2.741,-12.549,15.542,0.074,-33.538,23.704,-76.786,10.582,21.019,66.870,-26.725
-9.155,-5.939,2.768,-12.537,15.542,0.074,-33.502,23.712,-76.810,10.540,21.025,66.871,-26.812
-9.153,-5.945,2.795,-12.525,15.543,0.074,-33.466,23.719,-76.834,10.498,21.031,66.872,-26.899
-9.151,-5.951,2.822,-12.513,15.543,0.074,-33.430,23.726,-76.858,10.457,21.037,66.873,-26.985
-9.148,-5.957,2.848,-12.502,15.544,0.074,-33.394,23.734,-76.882,10.415,21.041,66.873,-27.071
-9.146,-5.963,2.875,-12.490,15.544,0.074,-33.358,23.741,-76.905,10.374,21.046,66.873,-27.156
-9.143,-5.969,2.901,-12.478,15.545,0.074,-33.321,23.748,-76.929,10.332,21.049,66.872,-27.242
-9.140,-5.975,2.928,-12.466,15.546,0.074,-33.284,23.756,-76.953,10.291,21.053,66.872,-27.327
-9.138,-5.981,2.954,-12.454,15.546,0.074,-33.247,23.763,-76.977,10.250,21.055,66.871,-27.411
-9.135,-5.987,2.980,-12.442,15.547,0.074,-33.210,23.771,-77.000,10.208,21.057,66.869,-27.495
-9.132,-5.993,3.006,-12.430,15.547,0.074,-33.172,23.778,-77.024,10.167,21.059,66.867,-27.579
-9.129,-5.999,3.032,-12.418,15.548,0.074,-33.135,23.786,-77.047,10.126,21.060,66.865,-27.663
-9.127,-6.004,3.058,-12.406,15.548,0.074,-33.097,23.793,-77.071,10.085,21.060,66.862,-27.746
-9.124,-6.010,3.084,-12.395,15.549,0.074,-33.059,23.801,-77.094,10.044,21.060,66.859,-27.829
-9.121,-6.016,3.109,-12.383,15.550,0.074,-33.020,23.808,-77.118,10.003,21.060,66.856,-27.912
-9.118,-6.022,3.135,-12.371,15.550,0.074,-32.982,23.816,-77.141,9.962,21.059,66.852,-27.994
-9.115,-6.028,3.160,-12.359,15.551,0.074,-32.943,23.823,-77.164,9.922,21.057,66.848,-28.076
-9.112,-6.033,3.186,-12.347,15.551,0.074,-32.904,23.831,-77.187,9.881,21.055,66.844,-28.157
-9.109,-6.039,3.211,-12.335,15.552,0.074,-32.865,23.838,-77.211,9.840,21.052,66.839,-28.239
-9.106,-6.045,3.236,-12.323,15.553,0.074,-32.826,23.846,-77.234,9.800,21.049,66.834,-28.319
-9.103,-6.051,3.261,-12.312,15.553,0.074,-32.786,23.854,-77.257,9.759,21.045,66.829,-28.400
-9.100,-6.056,3.286,-12.300,15.554,0.074,-32.747,23.861,-77.280,9.719,21.041,66.823,-28.480
-9.096,-6.062,3.311,-12.288,15.555,0.074,-32.707,23.869,-77.303,9.679,21.037,66.817,-28.560
-9.093,-6.068,3.336,-12.276,15.555,0.074,-32.667,23.877,-77.326,9.639,21.031,66.810,-28.640
-9.090,-6.073,3.361,-12.264,15.556,0.074,-32.626,23.885,-77.348,9.598,21.026,66.803,-28.719
-9.086,-6.079,3.385,-12.253,15.556,0.074,-32.586,23.892,-77.371,9.558,21.019,66.796,-28.798
-9.083,-6.085,3.410,-12.241,15.557,0.074,-32.545,23.900,-77.394,9.518,21.012,66.788,-28.877
-9.080,-6.090,3.434,-12.229,15.558,0.074,-32.504,23.908,-77.416,9.478,21.005,66.780,-28.955
-9.076,-6.096,3.459,-12.217,15.558,0.074,-32.463,23.916,-77.439,9.439,20.997,66.772,-29.033
-9.073,-6.102,3.483,-12.206,15.559,0.074,-32.422,23.923,-77.462,9.399,20.989,66.763,-29.110
-9.069,-6.107,3.507,-12.194,15.560,0.074,-32.381,23.931,-77.484,9.359,20.980,66.754,-29.188
-9.066,-6.113,3.531,-12.182,15.560,0.074,-32.339,23.939,-77.506,9.319,20.971,66.745,-29.265
-9.062,-6.118,3.555,-12.170,15.561,0.074,-32.297,23.947,-77.529,9.280,20.961,66.735,-29.341
-9.058,-6.124,3.579,-12.159,15.561,0.074,-32.255,23.955,-77.551,9.240,20.951,66.725,-29.418
-9.055,-6.129,3.603,-12.147,15.562,0.074,-32.213,23.963,-77.573,9.201,20.940,66.715,-29.494
-9.051,-6.135,3.626,-12.135,15.563,0.074,-32.170,23.971,-77.596,9.161,20.929,66.704,-29.569
-9.047,-6.140,3.650,-12.123,15.563,0.074,-32.128,23.979,-77.618,9.122,20.917,66.693,-29.644
-9.043,-6.146,3.673,-12.112,15.564,0.074,-32.085,23.986,-77.640,9.083,20.904,66.682,-29.719
-9.040,-6.151,3.697,-12.100,15.565,0.074,-32.042,23.994,-77.662,9.044,20.892,66.670,-29.794
-9.036,-6.157,3.720,-12.088,15.565,0.074,-31.999,24.002,-77.684,9.005,20.878,66.658,-29.869
-9.032,-6.162,3.743,-12.076,15.566,0.074,-31.955,24.010,-77.706,8.966,20.865,66.646,-29.943
-9.028,-6.168,3.767,-12.065,15.567,0.074,-31.912,24.018,-77.727,8.927,20.850,66.633,-30.016
-9.024,-6.173,3.790,-12.053,15.567,0.075,-31.868,24.026,-77.749,8.888,20.835,66.620,-30.090
-9.020,-6.178,3.813,-12.041,15.568,0.075,-31.824,24.034,-77.771,8.849,20.820,66.606,-30.163
-9.016,-6.184,3.835,-12.030,15.569,0.075,-31.780,24.042,-77.793,8.810,20.804,66.592,-30.235
-9.012,-6.189,3.858,-12.018,15.569,0.075,-31.736,24.051,-77.814,8.772,20.788,66.578,-30.308
-9.008,-6.195,3.881,-12.006,15.570,0.075,-31.691,24.059,-77.836,8.733,20.772,66.564,-30.380
-9.003,-6.200,3.903,-11.995,15.571,0.075,-31.647,24.067,-77.857,8.695,20.754,66.549,-30.452
-8.999,-6.205,3.926,-11.983,15.571,0.075,-31.602,24.075,-77.879,8.656,20.737,66.534,-30.523
-8.995,-6.211,3.948,-11.971,15.572,0.075,-31.557,24.083,-77.900,8.618,20.719,66.518,-30.594
-8.991,-6.216,3.971,-11.960,15.573,0.075,-31.511,24.091,-77.922,8.580,20.700,66.502,-30.665
-8.986,-6.221,3.993,-11.948,15.573,0.075,-31.466,24.099,-77.943,8.541,20.681,66.486,-30.735
-8.982,-6.227,4.015,-11.937,15.574,0.075,-31.420,24.107,-77.964,8.503,20.661,66.470,-30.806
-8.978,-6.232,4.037,-11.925,15.575,0.075,-31.375,24.116,-77.985,8.465,20.641,66.453,-30.875
-8.973,-6.237,4.059,-11.913,15.576,0.075,-31.329,24.124,-78.006,8.427,20.621,66.436,-30.945
-8.969,-6.242,4.081,-11.902,15.576,0.075,-31.283,24.132,-78.027,8.389,20.600,66.418,-31.014
-8.964,-6.248,4.103,-11.890,15.577,0.075,-31.236,24.140,-78.048,8.351,20.578,66.400,-31.083
-8.960,-6.253,4.125,-11.878,15.578,0.075,-31.190,24.148,-78.069,8.314,20.556,66.382,-31.151
-8.955,-6.258,4.146,-11.867,15.578,0.075,-31.143,24.157,-78.090,8.276,20.534,66.364,-31.220
-8.951,-6.263,4.168,-11.855,15.579,0.075,-31.096,24.165,-78.111,8.238,20.511,66.345,-31.288
-8.946,-6.268,4.189,-11.844,15.580,0.075,-31.049,24.173,-78.132,8.201,20.488,66.326,-31.355
-8.941,-6.274,4.211,-11.832,15.580,0.075,-31.002,24.182,-78.152,8.163,20.464,66.306,-31.422
-8.937,-6.279,4.232,-11.821,15.581,0.075,-30.955,24.190,-78.173,8.126,20.440,66.287,-31.489
-8.932,-6.284,4.253,-11.809,15.582,0.075,-30.907,24.198,-78.194,8.088,20.415,66.266,-31.556
